RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location,year,month,Latitude,Longitude
7473371,P200581760,02/27/2020 10:40:00 AM,Low,ED,911/NO  VOICE,3700 E MONUMENT ST,21205.0,Orangeville,Eastern,333.0,2.0,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"3700 E MONUMENT ST
BALTIMORE, MD
(39.2996, -76.566967)",2020,2,39.2999127,-76.5669375
7473121,P200581593,02/27/2020 09:49:00 AM,Low,SW,HIT AND RUN,600 CHARRAWAY RD,21229.0,Beechfield,Southwestern,833.0,8.0,D10,Beechfield/Ten Hills/West Hills,Census Tract 2501.01,,"600 CHARRAWAY RD
BALTIMORE, MD
(39.274886, -76.696901)",2020,2,39.2750006,-76.6971236330178
7473912,P200582440,02/27/2020 01:55:00 PM,Low,WD,INVEST,700 GOLD ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,,"700 GOLD ST
BALTIMORE, MD
(39.30682, -76.64033)",2020,2,39.306811,-76.640517
7473181,P200581533,02/27/2020 09:37:00 AM,Low,ND,LARCENY F/AUTO,2500 N CHARLES ST,21218.0,Charles Village,Northern,512.0,12.0,D2,Greater Charles Village/Barclay,Census Tract 1206,,"2500 N CHARLES ST
BALTIMORE, MD
(39.318269, -76.617016)",2020,2,39.317974,-76.61712
7473842,P200582328,02/27/2020 01:16:00 PM,Medium,NE,DISORDERLY,BELAIR RD/LAKE AV,21213.0,Belair-Edison,Northeastern,432.0,13.0,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"BELAIR RD
BALTIMORE, MD",2020,2,39.5083907,-76.3813826
7473238,P200581661,02/27/2020 10:10:00 AM,Medium,ND,SILENT ALARM,1100 TUNBRIDGE RD,21212.0,Cameron Village,Northern,523.0,4.0,D2,Chinquapin Park/Belvedere,Census Tract 2708.05,,"1100 TUNBRIDGE RD
BALTIMORE, MD",2020,2,39.3555411,-76.597141
7474013,P200582518,02/27/2020 02:13:00 PM,Medium,NW,BURGLARY,6500 ARMSTRONG AV,21215.0,Reisterstown Station,Northwestern,631.0,5.0,D1,Glen-Fallstaff,Census Tract 2801.01,,"6500 ARMSTRONG AV
BALTIMORE, MD
(39.351888, -76.708235)",2020,2,39.351760150000004,-76.70834825231205
7473560,P200582005,02/27/2020 11:37:00 AM,Medium,CD,NARCOTICS,2000 LINDEN AV,21217.0,Reservoir Hill,Central,133.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1302,,"2000 LINDEN AV
BALTIMORE, MD
(39.311176, -76.633022)",2020,2,39.3109877,-76.6330669
7473685,P200582207,02/27/2020 12:43:00 PM,Low,TRU,AUTO THEFT,200 N CAROLINE ST,21231.0,Dunbar-Broadway,Southeastern,212.0,12.0,D7,Oldtown/Middle East,Census Tract 2805,,"200 N CAROLINE ST
BALTIMORE, MD
(39.293645, -76.59731)",2020,2,39.29422,-76.597462
7473635,P200582097,02/27/2020 12:12:00 PM,Low,TRU,911/NO  VOICE,2800 WILKENS AV,21223.0,Gwynns Falls,Southwestern,832.0,10.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2006,,"2800 WILKENS AV
BALTIMORE, MD
(39.276704, -76.662571)",2020,2,39.276802,-76.662758
7473281,P200581714,02/27/2020 10:25:00 AM,Medium,SW,NARCOTICS,S PULASKI ST/EAGLE ST,21223.0,Carrollton Ridge,Southwestern,841.0,9.0,D8,Southwest Baltimore,Census Tract 2005,,"S PULASKI ST
BALTIMORE, MD",2020,2,39.2865193,-76.6499801
7473677,P200582074,02/27/2020 12:04:00 PM,Medium,ED,DISORDERLY,1900 N BROADWAY,21213.0,East Baltimore Midway,Eastern,342.0,12.0,D5,Clifton-Berea,Census Tract 805,Eastern1,"1900 N BROADWAY
BALTIMORE, MD
(39.312898, -76.595811)",2020,2,39.31251115,-76.595990631983
7474004,P200582530,02/27/2020 02:20:00 PM,Low,WD,GET BELONGINGS,1400 EDMONDSON AV,21223.0,Harlem Park,Western,713.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"1400 EDMONDSON AV
BALTIMORE, MD
(39.274299, -76.748817)",2020,2,39.27455355,-76.74887989500266
7473316,P200581829,02/27/2020 10:46:00 AM,Medium,NW,SILENT ALARM,4000 HILTON RD,21215.0,East Arlington,Northwestern,643.0,6.0,D1,Dorchester/Ashburton,Census Tract 1511,,"4000 HILTON RD
BALTIMORE, MD
(39.331349, -76.667889)",2020,2,39.33142935,-76.66813917159371
7473581,P200582000,02/27/2020 11:43:00 AM,Low,TRU,911/NO  VOICE,600 N CAROLINE ST,21287.0,Dunbar-Broadway,Eastern,321.0,12.0,D7,Oldtown/Middle East,Census Tract 2805,,"600 N CAROLINE ST
BALTIMORE, MD
(39.296904, -76.597515)",2020,2,39.297322,-76.597652
7473331,P200581790,02/27/2020 10:45:00 AM,Medium,SE,SILENT ALARM,800 S POTOMAC ST,21224.0,Canton,Southeastern,232.0,1.0,D6,Canton,Census Tract 101,,"800 S POTOMAC ST
BALTIMORE, MD
(39.283281, -76.57417)",2020,2,39.28318,-76.574296
7473592,P200582021,02/27/2020 11:48:00 AM,Low,TRU,911/NO  VOICE,700 W 40TH ST,21211.0,Roland Park,Northern,541.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"700 W 40TH ST
BALTIMORE, MD
(39.33715, -76.629375)",2020,2,39.33807935,-76.62970953873577
7474016,P200582522,02/27/2020 02:17:00 PM,Low,SE,AUTO ACCIDENT,E LOMBARD ST/S HAVEN ST,21224.0,Baltimore Highlands,Southeastern,223.0,2.0,D6,Highlandtown,Census Tract 2608,,"E LOMBARD ST
ST BALTIMORE, MD",2020,2,39.287706,-76.6094219
7473397,P200581782,02/27/2020 10:44:00 AM,Medium,NW,NARCOTICS,5400 REISTERSTOWN RD,21215.0,Woodmere,Northwestern,623.0,5.0,D1,Glen-Fallstaff,Census Tract 2801.01,,"5400 REISTERSTOWN RD
BALTIMORE, MD
(39.346255, -76.688269)",2020,2,39.34598375,-76.68832840298968
7473793,P200582218,02/27/2020 12:47:00 PM,Medium,SE,SILENT ALARM,900 S LINWOOD AV,21224.0,Canton,Southeastern,232.0,1.0,D6,Canton,Census Tract 101,,"900 S LINWOOD AV
BALTIMORE, MD
(39.282211, -76.575548)",2020,2,39.282094,-76.575676
7474001,P200582535,02/27/2020 02:25:00 PM,Low,SD,911/NO  VOICE,1500 W PATAPSCO AV,21230.0,Cherry Hill,Southern,922.0,10.0,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"1500 W PATAPSCO AV
BALTIMORE, MD
(39.249511, -76.640759)",2020,2,39.24970855,-76.64040787608866
7473656,P200582093,02/27/2020 12:07:00 PM,Non-Emergency,TRU,SUPV COMPLAINT,5700 REISTERSTOWN RD,21215.0,Reisterstown Station,Northwestern,631.0,5.0,D1,Glen-Fallstaff,Census Tract 2801.01,,"5700 REISTERSTOWN RD
BALTIMORE, MD
(39.349613, -76.69303)",2020,2,39.34930695,-76.69321724497328
7474028,P200582531,02/27/2020 02:20:00 PM,Low,TRU,911/NO  VOICE,3600 W FRANKLIN ST,21229.0,Allendale,Southwestern,843.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"3600 W FRANKLIN ST
BALTIMORE, MD
(39.292646, -76.677151)",2020,2,39.2929296,-76.67723314567348
7474014,P200582533,02/27/2020 02:21:00 PM,Medium,CD,LARCENY,ORCHARD ST/MADISON AV,21201.0,Seton Hill,Central,143.0,11.0,D8,Downtown/Seton Hill,Census Tract 1701,,"ORCHARD ST
BALTIMORE, MD",2020,2,39.2986752,-76.6223291
7473318,P200581815,02/27/2020 10:53:00 AM,Low,SD,911/NO  VOICE,1200 W HAMBURG ST,21230.0,Carroll - Camden Industrial Area,Southern,932.0,10.0,D7,Washington Village/Pigtown,Census Tract 2101,,"1200 W HAMBURG ST
BALTIMORE, MD
(39.27925, -76.631176)",2020,2,39.279419,-76.631212
7473780,P200582170,02/27/2020 12:32:00 PM,Medium,SD,BURGLARY,200 S CALHOUN ST,21223.0,New Southwest/Mount Clare,Southern,935.0,9.0,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"200 S CALHOUN ST
BALTIMORE, MD
(39.285376, -76.639363)",2020,2,39.285350550000004,-76.6396628381182
7473180,P200581566,02/27/2020 09:43:00 AM,Medium,SD,SILENT ALARM,600 WYETH ST,21230.0,Washington Village/Pigtown,Southern,932.0,10.0,D7,Washington Village/Pigtown,Census Tract 2101,,"600 WYETH ST
BALTIMORE, MD
(39.282014, -76.629535)",2020,2,39.28199295,-76.62969006459161
7473622,P200582109,02/27/2020 12:16:00 PM,Medium,ED,WANTED ON WARR,300 N GAY ST,21202.0,Jonestown,Southeastern,211.0,12.0,D7,Oldtown/Middle East,Census Tract 2805,,"300 N GAY ST
BALTIMORE, MD
(39.2933, -76.607987)",2020,2,39.293421,-76.6081455
7473253,P200581725,02/27/2020 10:26:00 AM,Non-Emergency,NW,EP  PAPERS,3800 W ROGERS AV,21215.0,Arlington,Northwestern,633.0,5.0,D1,Glen-Fallstaff,Census Tract 2719,,"3800 W ROGERS AV
BALTIMORE, MD
(39.350317, -76.685857)",2020,2,39.3505442,-76.68602800599743
7473961,P200582436,02/27/2020 01:51:00 PM,Medium,ED,COMMON ASSAULT,1600 E EAGER ST,21205.0,Gay Street,Eastern,313.0,12.0,D5,Oldtown/Middle East,Census Tract 704,,"1600 E EAGER ST
BALTIMORE, MD
(39.301774, -76.596416)",2020,2,39.3019595,-76.596262
7473896,P200582417,02/27/2020 01:46:00 PM,Medium,NW,SILENT ALARM,4200 OAKFORD AV,21215.0,West Arlington,Northwestern,621.0,5.0,D1,Howard Park/West Arlington,Census Tract 2801.02,,"4200 OAKFORD AV
BALTIMORE, MD
(39.335652, -76.689342)",2020,2,39.33580275,-76.68954264348743
7473758,P200582203,02/27/2020 12:43:00 PM,Medium,NE,SILENT ALARM,6200 BROOK AV,21206.0,Glenham-Belhar,Northeastern,425.0,2.0,D4,Hamilton,Census Tract 2704.01,,"6200 BROOK AV
BALTIMORE, MD
(39.350478, -76.537095)",2020,2,39.3505823,-76.53730506148294
7473781,P200582216,02/27/2020 12:45:00 PM,Low,ND,AUTO ACCIDENT,800 WYMAN PARK DR,21217.0,Druid Hill Park,Northern,531.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1304,,"800 WYMAN PARK DR
BALTIMORE, MD
(39.32184, -76.629266)",2020,2,39.322337649999994,-76.62935905858215
7473865,P200582336,02/27/2020 01:20:00 PM,Medium,ED,BURGLARY,2000 CECIL AV,21218.0,East Baltimore Midway,Eastern,342.0,12.0,D5,Midway/Coldstream,Census Tract 908,,"2000 CECIL AV
BALTIMORE, MD
(39.313468, -76.605267)",2020,2,39.3134058,-76.60557620142075
7473332,P200581827,02/27/2020 10:55:00 AM,Low,SD,INVESTIGATE,1000 E PATAPSCO AV,21225.0,Fairfield Area,Southern,912.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1000 E PATAPSCO AV
BALTIMORE, MD
(39.234309, -76.595837)",2020,2,39.2345085,-76.5957738
7473686,P200582171,02/27/2020 12:36:00 PM,Medium,NE,SILENT ALARM,2700 LOUISE AV,21214.0,Hamilton Hills,Northeastern,423.0,3.0,D3,Harford/Echodale,Census Tract 2706,,"2700 LOUISE AV
BALTIMORE, MD
(39.361546, -76.561793)",2020,2,39.361571,-76.56131
7473241,P200581639,02/27/2020 10:01:00 AM,Medium,SE,DISORDERLY,3400 HUDSON ST,21224.0,Canton,Southeastern,232.0,1.0,D6,Highlandtown,Census Tract 2609,,"3400 HUDSON ST
BALTIMORE, MD
(39.282491, -76.568742)",2020,2,39.282575,-76.568625
7474003,P200582547,02/27/2020 02:28:00 PM,Low,TRU,INVESTIGATE,1400 N LUZERNE AV,21213.0,Berea,Eastern,332.0,13.0,D5,Clifton-Berea,Census Tract 803.01,,"1400 N LUZERNE AV
BALTIMORE, MD
(39.307049, -76.581388)",2020,2,39.3070398,-76.58161889966436
7473231,P200581646,02/27/2020 10:05:00 AM,Medium,ND,BURGLARY,3000 REMINGTON AV,21211.0,Remington,Northern,511.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"3000 REMINGTON AV
BALTIMORE, MD
(39.323298, -76.623055)",2020,2,39.3233126,-76.6234234
6145431,P191011835,04/11/2019 11:05:00 AM,Medium,SE,BURGLARY,1900 E LOMBARD ST,21231.0,Upper Fells Point,Southeastern,212.0,13.0,D6,Fells Point,Census Tract 201,,"1900 E LOMBARD ST
BALTIMORE, MD",2019,4,39.2909054,-76.59015957966756
6145455,P191011141,04/11/2019 08:38:00 AM,Non-Emergency,ND,Hot Spot Check,4600 YORK RD,21212.0,Guilford,Northern,542.0,4.0,D2,North Baltimore/Guilford/Homeland,Census Tract 2711.02,,"4600 YORK RD
BALTIMORE, MD",2019,4,39.34447195,-76.60983056984901
7473903,P200582458,02/27/2020 01:39:00 PM,Medium,SD,BURGLARY,0 W LEE ST,21201.0,Otterbein,Southern,941.0,11.0,D7,Inner Harbor/Federal Hill,Census Tract 2201,,"0 W LEE ST
BALTIMORE, MD",2020,2,39.2818114,-76.6200535
7474005,P200582534,02/27/2020 02:25:00 PM,Medium,SD,NARCOTICS,SPRUCE ST/PENNINGTON AV,21226.0,Curtis Bay,Southern,911.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"SPRUCE ST
BALTIMORE, MD",2020,2,39.229905,-76.5884556
7473543,P200582008,02/27/2020 11:45:00 AM,Low,CD,LARCENY,1600 PENNSYLVANIA AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,Central,"1600 PENNSYLVANIA AV
BALTIMORE, MD
(39.303175, -76.63425)",2020,2,39.3030833,-76.6343569
7473494,P200581925,02/27/2020 11:21:00 AM,Low,TRU,911/NO  VOICE,3800 W BELVEDERE AV,21215.0,Arlington,Northwestern,633.0,5.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,Northwestern,"3800 W BELVEDERE AV
BALTIMORE, MD
(39.344815, -76.681841)",2020,2,39.34508825,-76.68248290287266
7473935,P200582467,02/27/2020 02:01:00 PM,Low,ED,AUTO ACCIDENT,1100 N MILTON AV,21213.0,Biddle Street,Eastern,322.0,13.0,D5,Clifton-Berea,Census Tract 803.01,Eastern2,"1100 N MILTON AV
BALTIMORE, MD
(39.304037, -76.582615)",2020,2,39.3040138,-76.58284141333058
7473111,P200581571,02/27/2020 09:46:00 AM,Low,WD,WELL BEING,100 WHEELER AV,21223.0,Penrose/Fayette Street Outreach,Western,714.0,9.0,D8,Southwest Baltimore,Census Tract 2002,,"100 WHEELER AV
BALTIMORE, MD
(39.28934, -76.654411)",2020,2,39.289368,-76.654548
7473465,P200581919,02/27/2020 11:18:00 AM,High,CD,BY THREAT,1800 PENNSYLVANIA AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1403,,"1800 PENNSYLVANIA AV
BALTIMORE, MD
(39.3044, -76.635728)",2020,2,39.3042566,-76.6358783
7473727,P200582178,02/27/2020 12:35:00 PM,Medium,WD,COMMON ASSAULT,1400 EDMONDSON AV,21223.0,Harlem Park,Western,713.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"1400 EDMONDSON AV
BALTIMORE, MD
(39.274299, -76.748817)",2020,2,39.27455355,-76.74887989500266
7473934,P200582368,02/27/2020 01:32:00 PM,Low,SW,CHECK WELLBEING,EDMONDSON AV/POPLAR GROVE ST,21223.0,Penrose/Fayette Street Outreach,Southwestern,842.0,9.0,D8,Greater Rosemont,Census Tract 1606,,"EDMONDSON AV
BALTIMORE, MD",2020,2,39.2961495,-76.6308451
7473495,P200581896,02/27/2020 11:15:00 AM,Low,ND,INVESTIGATE,700 W 40TH ST,21211.0,Roland Park,Northern,541.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"700 W 40TH ST
BALTIMORE, MD
(39.33715, -76.629375)",2020,2,39.33807935,-76.62970953873577
7473665,P200582079,02/27/2020 12:05:00 PM,Low,TRU,AUTO THEFT,200 N CAROLINE ST,21231.0,Dunbar-Broadway,Southeastern,212.0,12.0,D7,Oldtown/Middle East,Census Tract 2805,,"200 N CAROLINE ST
BALTIMORE, MD
(39.293645, -76.59731)",2020,2,39.29422,-76.597462
7473167,P200581585,02/27/2020 09:49:00 AM,Low,ED,LARCENY F/AUTO,1700 GREENMOUNT AV,21202.0,Greenmount West,Eastern,311.0,12.0,D5,Midtown,Census Tract 1205,,"1700 GREENMOUNT AV
BALTIMORE, MD
(39.309351, -76.609252)",2020,2,39.309163,-76.609335
7473440,P200581882,02/27/2020 11:11:00 AM,Non-Emergency,ED,Private Tow,700 RUTLAND AV,21205.0,Middle East,Eastern,321.0,13.0,D5,Oldtown/Middle East,Census Tract 704,,"700 RUTLAND AV
BALTIMORE, MD
(39.299502, -76.592259)",2020,2,39.298586,-76.592489
7474032,P200582615,02/27/2020 02:31:00 PM,Non-Emergency,SD,Private Tow,2700 ANNAPOLIS RD,21230.0,Westport,Southern,921.0,10.0,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,,"2700 ANNAPOLIS RD
BALTIMORE, MD
(39.257344, -76.637373)",2020,2,39.257544249999995,-76.63767057448368
7473743,P200582165,02/27/2020 12:35:00 PM,Low,SW,HIT AND RUN,4400 FREDERICK AV,21229.0,Irvington,Southwestern,822.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2804.04,,"4400 FREDERICK AV
BALTIMORE, MD
(39.281563, -76.688689)",2020,2,39.281812849999994,-76.68870055865762
7473507,P200582027,02/27/2020 11:48:00 AM,Low,CD,911/NO  VOICE,800 GUILFORD AV,21202.0,Mount Vernon,Eastern,312.0,11.0,D8,Midtown,Census Tract 1101,,"800 GUILFORD AV
BALTIMORE, MD
(39.299116, -76.611606)",2020,2,39.298882,-76.611725
7474017,P200582509,02/27/2020 02:10:00 PM,Medium,CD,SEE TEXT,0 S GREENE ST,21201.0,University Of Maryland,Central,121.0,11.0,D8,Downtown/Seton Hill,Census Tract 402,,"0 S GREENE ST
BALTIMORE, MD",2020,2,39.2851009,-76.6234785
7473640,P200582080,02/27/2020 12:08:00 PM,Medium,CD,AUTO ACCIDENT,0 S PACA ST,21201.0,Downtown,Central,111.0,11.0,D7,Downtown/Seton Hill,Census Tract 401,,"0 S PACA ST
BALTIMORE, MD",2020,2,39.279805,-76.626928
7473399,P200581762,02/27/2020 10:40:00 AM,Medium,NW,SILENT ALARM,2300 WICHITA AV,21215.0,Liberty Square,Northwestern,611.0,7.0,D1,Greater Mondawmin,Census Tract 1505,,"2300 WICHITA AV
BALTIMORE, MD
(39.322311, -76.656263)",2020,2,39.32253255,-76.65641485297573
7473878,P200582420,02/27/2020 01:44:00 PM,Non-Emergency,CD,Private Tow,1000 MYRTLE AV,21201.0,Heritage Crossing,Central,121.0,11.0,D8,Upton/Druid Heights,Census Tract 1703,Central,"1000 MYRTLE AV
BALTIMORE, MD
(39.296722, -76.629814)",2020,2,39.29641985,-76.62997773799395
7473108,P200581618,02/27/2020 09:55:00 AM,High,NW,ROBBERY ARMED,2400 W GARRISON AV,21209.0,Cylburn,Northern,532.0,6.0,D2,Pimlico/Arlington/Hilltop,Census Tract 2717,,"2400 W GARRISON AV
BALTIMORE, MD
(39.349923, -76.660099)",2020,2,39.35012925,-76.66012851767331
7473854,P200582317,02/27/2020 01:14:00 PM,Medium,NW,DISORDERLY,5500 PARK HEIGHTS AV,21215.0,Pimlico Good Neighbors,Northwestern,633.0,5.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"5500 PARK HEIGHTS AV
BALTIMORE, MD
(39.3519, -76.683623)",2020,2,39.35169185,-76.68372561627498
7473304,P200581737,02/27/2020 10:28:00 AM,Non-Emergency,CD,Private Tow,1100 BOLTON ST,21201.0,Madison Park,Central,132.0,11.0,D8,Upton/Druid Heights,Census Tract 1702,,"1100 BOLTON ST
BALTIMORE, MD
(39.30354, -76.62265)",2020,2,39.3035711,-76.62359431449386
7473212,P200581702,02/27/2020 10:18:00 AM,Medium,ND,COMMON ASSAULT,2400 SISSON ST,21211.0,Remington,Northern,511.0,12.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"2400 SISSON ST
BALTIMORE, MD
(39.316528, -76.622828)",2020,2,39.31637575,-76.62326284044704
7473920,P200582390,02/27/2020 01:36:00 PM,Medium,CD,DISORDERLY,300 ST PAUL PL,21202.0,Downtown,Central,111.0,11.0,D7,Downtown/Seton Hill,Census Tract 401,,"300 ST PAUL PL
BALTIMORE, MD
(39.292726, -76.614146)",2020,2,39.29257685,-76.6143561600453
7473461,P200581957,02/27/2020 11:28:00 AM,Medium,ND,DISORDERLY,4400 LAPLATA AV,21211.0,Medfield,Northern,541.0,7.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1308.03,,"4400 LAPLATA AV
BALTIMORE, MD
(39.342196, -76.645221)",2020,2,39.341784000000004,-76.6462727842599
7473168,P200581576,02/27/2020 09:47:00 AM,Medium,SE,DISORDERLY,300 S BROADWAY,21231.0,Fells Point,Southeastern,213.0,12.0,D7,Harbor East/Little Italy,Census Tract 301,,"300 S BROADWAY
BALTIMORE, MD
(39.287406, -76.5937)",2020,2,39.2874692,-76.5938963
7473418,P200581920,02/27/2020 11:20:00 AM,Low,SW,OTHER,3600 EDMONDSON AV,21229.0,Edgewood,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.02,,"3600 EDMONDSON AV
BALTIMORE, MD
(39.293992, -76.677551)",2020,2,39.2942913,-76.67751864191494
7473688,P200582182,02/27/2020 12:32:00 PM,Medium,ED,MISSING PERSON,3000 E BIDDLE ST,21213.0,Biddle Street,Eastern,323.0,13.0,D5,Clifton-Berea,Census Tract 803.02,,"3000 E BIDDLE ST
BALTIMORE, MD",2020,2,39.305143,-76.575499
7473667,P200582269,02/27/2020 12:29:00 PM,Non-Emergency,SE,Private Tow,700 DUNDALK AV,21224.0,Pulaski Industrial Area,Southeastern,242.0,1.0,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"700 DUNDALK AV
BALTIMORE, MD
(39.284733, -76.539427)",2020,2,39.284804,-76.53965
7474037,P200582503,02/27/2020 02:10:00 PM,Low,TRU,UNKOWN TROUBLE,5600 LOCH RAVEN BL,21239.0,Loch Raven,Northeastern,415.0,3.0,D3,Loch Raven,Census Tract 2708.03,,"5600 LOCH
RAVEN BL BALTIMORE, MD",2020,2,39.4189957,-76.5352435
7473705,P200582173,02/27/2020 12:37:00 PM,Low,NE,911/NO  VOICE,5300 MORAVIA RD,21206.0,Frankford,Northeastern,443.0,2.0,D4,Cedonia/Frankford,Census Tract 2602.01,,"5300 MORAVIA RD
BALTIMORE, MD
(39.322698, -76.548757)",2020,2,39.32298165,-76.5484483
7473924,P200582403,02/27/2020 01:41:00 PM,High,CD,HOLDUP ALARM,500 W LEXINGTON ST,21201.0,Downtown,Central,111.0,11.0,D8,Downtown/Seton Hill,Census Tract 402,,"500 W LEXINGTON ST
BALTIMORE, MD
(39.291413, -76.62305)",2020,2,39.291486,-76.623275
7473728,P200582257,02/27/2020 12:57:00 PM,Medium,SE,FAMILY DISTURB,3400 LEVERTON AV,21224.0,Baltimore Highlands,Southeastern,223.0,1.0,D6,Highlandtown,Census Tract 2608,,"3400 LEVERTON AV
BALTIMORE, MD
(39.291797, -76.56886)",2020,2,39.2919166,-76.56887433114898
7473305,P200581653,02/27/2020 10:08:00 AM,Low,TRU,UNKNOWN TROUBLE,6700 YOUNGSTOWN AV,21222.0,Graceland Park,Southeastern,243.0,1.0,D6,Southeastern,Census Tract 2606.05,,"6700 YOUNGSTOWN AV
BALTIMORE, MD
(39.277783, -76.532621)",2020,2,39.27792985,-76.5327000606874
7474022,P200582529,02/27/2020 02:19:00 PM,Non-Emergency,NW,UNFOUNDED,5800 PARK HEIGHTS AV,21215.0,Glen,Northwestern,632.0,5.0,D1,Glen-Fallstaff,Census Tract 2719,,"5800 PARK HEIGHTS AV
BALTIMORE, MD
(39.354922, -76.687371)",2020,2,39.35412571028818,-76.68681248828844
7473444,P200581931,02/27/2020 11:22:00 AM,Low,TRU,911/NO  VOICE,6600 PARK HEIGHTS AV,21215.0,Glen,Northwestern,632.0,5.0,D1,Glen-Fallstaff,Census Tract 2720.06,,"6600 PARK HEIGHTS AV
BALTIMORE, MD
(39.36125, -76.698448)",2020,2,39.361261,-76.698593
7473464,P200581953,02/27/2020 11:28:00 AM,High,SD,BURGLARY,2500 MARBOURNE AV,21230.0,Lakeland,Southern,923.0,10.0,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"2500 MARBOURNE AV
BALTIMORE, MD
(39.253913, -76.649276)",2020,2,39.2538576,-76.65001199780272
7473303,P200581662,02/27/2020 10:09:00 AM,Non-Emergency,NE,FALSE PRETENSE,4400 BOWLEYS LN,21206.0,Frankford,Northeastern,443.0,2.0,D6,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4400 BOWLEYS LN
BALTIMORE, MD
(39.325677, -76.559751)",2020,2,39.32607755,-76.55988484435466
7473689,P200582231,02/27/2020 12:51:00 PM,Medium,ND,NARCOTICS,GREENMOUNT AV/GORSUCH AV,21218.0,Abell,Northern,513.0,14.0,D5,Greater Charles Village/Barclay,Census Tract 905,,"GREENMOUNT AV
BALTIMORE, MD",2020,2,39.2979451,-76.6063381
7473593,P200582007,02/27/2020 11:44:00 AM,Medium,WD,POSS BURGLARY,2400 W BALTIMORE ST,21223.0,Penrose/Fayette Street Outreach,Western,714.0,9.0,D8,Southwest Baltimore,Census Tract 2004,Tri-District,"2400 W BALTIMORE ST
BALTIMORE, MD
(39.287803, -76.65446)",2020,2,39.287948,-76.65455604219576
7473650,P200582142,02/27/2020 12:25:00 PM,Medium,SW,DWI,W FRANKLIN ST/EDMONDSON AV,21223.0,Franklintown Road,Southwestern,814.0,9.0,D8,Greater Rosemont,Census Tract 1606,,"W FRANKLIN ST
BALTIMORE, MD",2020,2,39.294962,-76.6190007
7474018,P200582528,02/27/2020 02:17:00 PM,Medium,NE,WANTED ON WARR,2000 NORTHBOURNE RD,21239.0,Perring Loch,Northeastern,415.0,3.0,D4,Northwood,Census Tract 2709.02,,"2000 NORTHBOURNE RD
BALTIMORE, MD
(39.353209, -76.580267)",2020,2,39.3533471,-76.580102906885
7473482,P200581960,02/27/2020 11:23:00 AM,Non-Emergency,ND,Private Tow,2700 N CHARLES ST,21218.0,Charles Village,Northern,512.0,12.0,D2,Greater Charles Village/Barclay,Census Tract 1206,,"2700 N CHARLES ST
BALTIMORE, MD
(39.32126, -76.617209)",2020,2,39.3214618,-76.6177498506668
7474029,P200582549,02/27/2020 02:30:00 PM,Medium,NW,SILENT ALARM,4000 HILTON RD,21215.0,East Arlington,Northwestern,643.0,6.0,D1,Dorchester/Ashburton,Census Tract 1511,,"4000 HILTON RD
BALTIMORE, MD
(39.331349, -76.667889)",2020,2,39.33142935,-76.66813917159371
7473334,P200581804,02/27/2020 10:48:00 AM,Low,CD,AUTO THEFT,1500 ARGYLE AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 ARGYLE AV
BALTIMORE, MD
(39.301423, -76.633884)",2020,2,39.3013015,-76.63390006450382
